Portfolio Code	Date	Security Code	Strategy Type Name	Reference	Quantity	Clean Price - Local Currency	Dirty Price - Local Currency	Exchange Rate - Local to Base	Dirty Market Value - Base	Dirty Market Value - Local	Accrued Interest - Base	Accrued Interest - Local	Exposure - Base	Exposure - Local	Dirty Book Value - Base	Dirty Book Value - Local	Price Date
ESIGMAIG	2021-01-26	-CASH-			119657.87	99.999991643606293			119656.87999999999		0.0	0.0	119656.87999999999		0.01
SKFCPFI	2021-06-20	-CASH-			442652.52000000002	99.999997741112509			442651.53000000003		0.0	0.0	442651.53000000003		0.01
ESIGMAIG	2021-01-27	-CASH-			37896.720000000001	99.999973614441515			37895.730000000003		0.0	0.0	37895.730000000003		0.01
SKFCPFI	2021-06-21	-CASH-			1040270.27	99.999999038806564			1040269.28		0.0	0.0	1040269.28		0.01
ESIGMAIG	2021-01-28	-CASH-			152420.98000000001	99.999993439836857			152419.99000000002		0.0	0.0	152419.99000000002		0.01
SKFCPFI	2021-06-22	-CASH-			-87414.710000000006	100.00001143844869			-87415.700000000012		0.0	0.0	-87415.700000000012		0.01
ESIGMAIG	2021-01-29	-CASH-			306611.84000000003	99.999996738862961			306610.85000000003		0.0	0.0	306610.85000000003		0.01
SKFCPFI	2021-06-23	-CASH-			-1280633.49	100.00000078078484			-1280634.48		0.0	0.0	-1280634.48		0.01
ESIGMAIG	2021-01-30	-CASH-			312409.53000000003	99.999996799383268			312408.54000000004		0.0	0.0	312408.54000000004		0.01
